shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status,date,route,on_time,dispatch_date_dt,expected_delivery_date_dt,actual_delivery_date_dt,on_time_flag,delay_category,load_timestamp
SHP01500,ORD01500,Prescription Lens,117,Plant_B,Bangalore_WH,SUP14,2026-04-04 12:00:00,2026-04-05 12:00:00,2026-04-06 12:00:00,0,Delivered,2026-04-04 12:00:00,South Route,0,2026-04-04,2026-04-05,2026-04-06,1,On-Time,2026-04-10 12:15:58.138368
SHP01529,ORD01529,Reading Glasses,126,Plant_A,Bangalore_WH,SUP12,2026-04-05 17:00:00,2026-04-06 17:00:00,2026-04-07 17:00:00,4,Delivered,2026-04-05 17:00:00,West Route,1,2026-04-05,2026-04-06,2026-04-07,0,Major Delay,2026-04-10 12:15:58.138368
SHP01550,ORD01550,Contact Lens,82,Plant_A,Mumbai_WH,SUP2,2026-04-06 14:00:00,2026-04-07 14:00:00,2026-04-08 14:00:00,0,Delayed,2026-04-06 14:00:00,East Route,1,2026-04-06,2026-04-07,2026-04-08,1,On-Time,2026-04-10 12:15:58.138368
SHP01558,ORD01558,Prescription Lens,151,Plant_B,Mumbai_WH,SUP16,2026-04-06 22:00:00,2026-04-07 22:00:00,2026-04-08 22:00:00,4,Delivered,2026-04-06 22:00:00,North Route,0,2026-04-06,2026-04-07,2026-04-08,0,Major Delay,2026-04-10 12:15:58.138368
SHP01571,ORD01571,Reading Glasses,20,Plant_A,Bangalore_WH,SUP20,2026-04-07 11:00:00,2026-04-08 11:00:00,2026-04-09 11:00:00,3,Delivered,2026-04-07 11:00:00,East Route,1,2026-04-07,2026-04-08,2026-04-09,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01577,ORD01577,Contact Lens,139,Plant_A,Bangalore_WH,SUP12,2026-04-07 17:00:00,2026-04-08 17:00:00,2026-04-09 17:00:00,2,Delivered,2026-04-07 17:00:00,North Route,1,2026-04-07,2026-04-08,2026-04-09,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01583,ORD01583,Sunglasses,19,Plant_A,Mumbai_WH,SUP1,2026-04-07 23:00:00,2026-04-08 23:00:00,2026-04-09 23:00:00,5,Delivered,2026-04-07 23:00:00,West Route,1,2026-04-07,2026-04-08,2026-04-09,0,Major Delay,2026-04-10 12:15:58.138368
SHP01585,ORD01585,Optical Frame,147,Plant_B,Bangalore_WH,SUP2,2026-04-08 01:00:00,2026-04-09 01:00:00,2026-04-10 01:00:00,0,Delivered,2026-04-08 01:00:00,South Route,1,2026-04-08,2026-04-09,2026-04-10,1,On-Time,2026-04-10 12:15:58.138368
SHP01599,ORD01599,Reading Glasses,155,Plant_A,Delhi_WH,SUP1,2026-04-08 15:00:00,2026-04-09 15:00:00,2026-04-10 15:00:00,1,Delayed,2026-04-08 15:00:00,East Route,1,2026-04-08,2026-04-09,2026-04-10,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01616,ORD01616,Sunglasses,58,Plant_B,Delhi_WH,SUP8,2026-04-09 08:00:00,2026-04-10 08:00:00,2026-04-11 08:00:00,6,Delivered,2026-04-09 08:00:00,East Route,0,2026-04-09,2026-04-10,2026-04-11,0,Major Delay,2026-04-10 12:15:58.138368
SHP01638,ORD01638,Prescription Lens,181,Plant_B,Delhi_WH,SUP20,2026-04-10 06:00:00,2026-04-11 06:00:00,2026-04-12 06:00:00,2,Delivered,2026-04-10 06:00:00,West Route,1,2026-04-10,2026-04-11,2026-04-12,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01649,ORD01649,Reading Glasses,47,Plant_A,Mumbai_WH,SUP6,2026-04-10 17:00:00,2026-04-11 17:00:00,2026-04-12 17:00:00,1,Delayed,2026-04-10 17:00:00,West Route,0,2026-04-10,2026-04-11,2026-04-12,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01676,ORD01676,Reading Glasses,96,Plant_B,Bangalore_WH,SUP5,2026-04-11 20:00:00,2026-04-12 20:00:00,2026-04-13 20:00:00,0,Delivered,2026-04-11 20:00:00,East Route,1,2026-04-11,2026-04-12,2026-04-13,1,On-Time,2026-04-10 12:15:58.138368
SHP01689,ORD01689,Optical Frame,95,Plant_B,Bangalore_WH,SUP18,2026-04-12 09:00:00,2026-04-13 09:00:00,2026-04-14 09:00:00,3,Delivered,2026-04-12 09:00:00,West Route,0,2026-04-12,2026-04-13,2026-04-14,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01698,ORD01698,Sunglasses,70,Plant_B,Mumbai_WH,SUP3,2026-04-12 18:00:00,2026-04-13 18:00:00,2026-04-14 18:00:00,6,Delivered,2026-04-12 18:00:00,North Route,1,2026-04-12,2026-04-13,2026-04-14,0,Major Delay,2026-04-10 12:15:58.138368
SHP01715,ORD01715,Contact Lens,85,Plant_A,Delhi_WH,SUP11,2026-04-13 11:00:00,2026-04-14 11:00:00,2026-04-15 11:00:00,1,Delivered,2026-04-13 11:00:00,East Route,1,2026-04-13,2026-04-14,2026-04-15,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01724,ORD01724,Sunglasses,125,Plant_B,Bangalore_WH,SUP15,2026-04-13 20:00:00,2026-04-14 20:00:00,2026-04-15 20:00:00,4,Delayed,2026-04-13 20:00:00,East Route,0,2026-04-13,2026-04-14,2026-04-15,0,Major Delay,2026-04-10 12:15:58.138368
SHP01739,ORD01739,Prescription Lens,24,Plant_B,Bangalore_WH,SUP12,2026-04-14 11:00:00,2026-04-15 11:00:00,2026-04-16 11:00:00,5,Delivered,2026-04-14 11:00:00,North Route,1,2026-04-14,2026-04-15,2026-04-16,0,Major Delay,2026-04-10 12:15:58.138368
SHP01742,ORD01742,Optical Frame,44,Plant_B,Bangalore_WH,SUP1,2026-04-14 14:00:00,2026-04-15 14:00:00,2026-04-16 14:00:00,3,Delivered,2026-04-14 14:00:00,South Route,1,2026-04-14,2026-04-15,2026-04-16,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01751,ORD01751,Optical Frame,158,Plant_B,Mumbai_WH,SUP4,2026-04-14 23:00:00,2026-04-15 23:00:00,2026-04-16 23:00:00,4,Delivered,2026-04-14 23:00:00,South Route,1,2026-04-14,2026-04-15,2026-04-16,0,Major Delay,2026-04-10 12:15:58.138368
SHP01790,ORD01790,Prescription Lens,50,Plant_A,Delhi_WH,SUP18,2026-04-16 14:00:00,2026-04-17 14:00:00,2026-04-18 14:00:00,2,Delivered,2026-04-16 14:00:00,West Route,1,2026-04-16,2026-04-17,2026-04-18,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01793,ORD01793,Contact Lens,47,Plant_B,Delhi_WH,SUP19,2026-04-16 17:00:00,2026-04-17 17:00:00,2026-04-18 17:00:00,5,Delivered,2026-04-16 17:00:00,North Route,0,2026-04-16,2026-04-17,2026-04-18,0,Major Delay,2026-04-10 12:15:58.138368
SHP01795,ORD01795,Prescription Lens,157,Plant_B,Delhi_WH,SUP5,2026-04-16 19:00:00,2026-04-17 19:00:00,2026-04-18 19:00:00,1,Delivered,2026-04-16 19:00:00,West Route,1,2026-04-16,2026-04-17,2026-04-18,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01808,ORD01808,Contact Lens,163,Plant_B,Bangalore_WH,SUP6,2026-04-17 08:00:00,2026-04-18 08:00:00,2026-04-19 08:00:00,3,Delivered,2026-04-17 08:00:00,East Route,1,2026-04-17,2026-04-18,2026-04-19,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01834,ORD01834,Prescription Lens,97,Plant_A,Mumbai_WH,SUP1,2026-04-18 10:00:00,2026-04-19 10:00:00,2026-04-20 10:00:00,2,Delayed,2026-04-18 10:00:00,East Route,1,2026-04-18,2026-04-19,2026-04-20,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01871,ORD01871,Prescription Lens,39,Plant_A,Mumbai_WH,SUP16,2026-04-19 23:00:00,2026-04-20 23:00:00,2026-04-21 23:00:00,3,Delayed,2026-04-19 23:00:00,West Route,0,2026-04-19,2026-04-20,2026-04-21,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01877,ORD01877,Prescription Lens,36,Plant_A,Delhi_WH,SUP1,2026-04-20 05:00:00,2026-04-21 05:00:00,2026-04-22 05:00:00,6,Delivered,2026-04-20 05:00:00,West Route,1,2026-04-20,2026-04-21,2026-04-22,0,Major Delay,2026-04-10 12:15:58.138368
SHP01919,ORD01919,Prescription Lens,168,Plant_A,Delhi_WH,SUP17,2026-04-21 23:00:00,2026-04-22 23:00:00,2026-04-23 23:00:00,2,Delivered,2026-04-21 23:00:00,East Route,1,2026-04-21,2026-04-22,2026-04-23,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01938,ORD01938,Sunglasses,164,Plant_B,Mumbai_WH,SUP10,2026-04-22 18:00:00,2026-04-23 18:00:00,2026-04-24 18:00:00,3,Delivered,2026-04-22 18:00:00,South Route,1,2026-04-22,2026-04-23,2026-04-24,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01949,ORD01949,Sunglasses,142,Plant_B,Bangalore_WH,SUP17,2026-04-23 05:00:00,2026-04-24 05:00:00,2026-04-25 05:00:00,6,Delivered,2026-04-23 05:00:00,East Route,1,2026-04-23,2026-04-24,2026-04-25,0,Major Delay,2026-04-10 12:15:58.138368
SHP01959,ORD01959,Reading Glasses,140,Plant_B,Mumbai_WH,SUP5,2026-04-23 15:00:00,2026-04-24 15:00:00,2026-04-25 15:00:00,4,Delivered,2026-04-23 15:00:00,South Route,1,2026-04-23,2026-04-24,2026-04-25,0,Major Delay,2026-04-10 12:15:58.138368
SHP01012,ORD01012,Contact Lens,76,Plant_B,Delhi_WH,SUP12,2026-03-15 04:00:00,2026-03-16 04:00:00,2026-03-17 04:00:00,0,Delivered,2026-03-15 04:00:00,North Route,1,2026-03-15,2026-03-16,2026-03-17,1,On-Time,2026-04-10 12:15:58.138368
SHP01030,ORD01030,Prescription Lens,93,Plant_A,Mumbai_WH,SUP16,2026-03-15 22:00:00,2026-03-16 22:00:00,2026-03-17 22:00:00,6,Delivered,2026-03-15 22:00:00,West Route,0,2026-03-15,2026-03-16,2026-03-17,0,Major Delay,2026-04-10 12:15:58.138368
SHP01051,ORD01051,Prescription Lens,165,Plant_A,Bangalore_WH,SUP16,2026-03-16 19:00:00,2026-03-17 19:00:00,2026-03-18 19:00:00,5,Delayed,2026-03-16 19:00:00,West Route,1,2026-03-16,2026-03-17,2026-03-18,0,Major Delay,2026-04-10 12:15:58.138368
SHP01087,ORD01087,Prescription Lens,64,Plant_B,Delhi_WH,SUP16,2026-03-18 07:00:00,2026-03-19 07:00:00,2026-03-20 07:00:00,3,Delivered,2026-03-18 07:00:00,West Route,1,2026-03-18,2026-03-19,2026-03-20,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01096,ORD01096,Reading Glasses,32,Plant_A,Delhi_WH,SUP2,2026-03-18 16:00:00,2026-03-19 16:00:00,2026-03-20 16:00:00,4,Delivered,2026-03-18 16:00:00,West Route,1,2026-03-18,2026-03-19,2026-03-20,0,Major Delay,2026-04-10 12:15:58.138368
SHP01101,ORD01101,Prescription Lens,69,Plant_B,Bangalore_WH,SUP20,2026-03-18 21:00:00,2026-03-19 21:00:00,2026-03-20 21:00:00,2,Delivered,2026-03-18 21:00:00,South Route,1,2026-03-18,2026-03-19,2026-03-20,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01113,ORD01113,Reading Glasses,145,Plant_A,Mumbai_WH,SUP9,2026-03-19 09:00:00,2026-03-20 09:00:00,2026-03-21 09:00:00,0,Delivered,2026-03-19 09:00:00,South Route,1,2026-03-19,2026-03-20,2026-03-21,1,On-Time,2026-04-10 12:15:58.138368
SHP01114,ORD01114,Sunglasses,97,Plant_A,Mumbai_WH,SUP7,2026-03-19 10:00:00,2026-03-20 10:00:00,2026-03-21 10:00:00,2,Delivered,2026-03-19 10:00:00,West Route,1,2026-03-19,2026-03-20,2026-03-21,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01123,ORD01123,Optical Frame,32,Plant_A,Bangalore_WH,SUP3,2026-03-19 19:00:00,2026-03-20 19:00:00,2026-03-21 19:00:00,1,Delivered,2026-03-19 19:00:00,North Route,1,2026-03-19,2026-03-20,2026-03-21,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01158,ORD01158,Sunglasses,142,Plant_A,Delhi_WH,SUP3,2026-03-21 06:00:00,2026-03-22 06:00:00,2026-03-23 06:00:00,6,Delivered,2026-03-21 06:00:00,East Route,1,2026-03-21,2026-03-22,2026-03-23,0,Major Delay,2026-04-10 12:15:58.138368
SHP01172,ORD01172,Reading Glasses,143,Plant_B,Bangalore_WH,SUP13,2026-03-21 20:00:00,2026-03-22 20:00:00,2026-03-23 20:00:00,0,Delivered,2026-03-21 20:00:00,South Route,1,2026-03-21,2026-03-22,2026-03-23,1,On-Time,2026-04-10 12:15:58.138368
SHP01201,ORD01201,Sunglasses,120,Plant_A,Mumbai_WH,SUP20,2026-03-23 01:00:00,2026-03-24 01:00:00,2026-03-25 01:00:00,6,Delivered,2026-03-23 01:00:00,East Route,0,2026-03-23,2026-03-24,2026-03-25,0,Major Delay,2026-04-10 12:15:58.138368
SHP01243,ORD01243,Sunglasses,175,Plant_B,Bangalore_WH,SUP19,2026-03-24 19:00:00,2026-03-25 19:00:00,2026-03-26 19:00:00,4,Delivered,2026-03-24 19:00:00,North Route,1,2026-03-24,2026-03-25,2026-03-26,0,Major Delay,2026-04-10 12:15:58.138368
SHP01270,ORD01270,Optical Frame,167,Plant_B,Delhi_WH,SUP17,2026-03-25 22:00:00,2026-03-26 22:00:00,2026-03-27 22:00:00,3,Delayed,2026-03-25 22:00:00,West Route,1,2026-03-25,2026-03-26,2026-03-27,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01303,ORD01303,Contact Lens,85,Plant_A,Delhi_WH,SUP1,2026-03-27 07:00:00,2026-03-28 07:00:00,2026-03-29 07:00:00,4,Delivered,2026-03-27 07:00:00,West Route,1,2026-03-27,2026-03-28,2026-03-29,0,Major Delay,2026-04-10 12:15:58.138368
SHP01350,ORD01350,Optical Frame,109,Plant_B,Delhi_WH,SUP10,2026-03-29 06:00:00,2026-03-30 06:00:00,2026-03-31 06:00:00,2,Delivered,2026-03-29 06:00:00,South Route,1,2026-03-29,2026-03-30,2026-03-31,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01351,ORD01351,Sunglasses,36,Plant_A,Bangalore_WH,SUP14,2026-03-29 07:00:00,2026-03-30 07:00:00,2026-03-31 07:00:00,5,Delayed,2026-03-29 07:00:00,South Route,1,2026-03-29,2026-03-30,2026-03-31,0,Major Delay,2026-04-10 12:15:58.138368
SHP01363,ORD01363,Sunglasses,159,Plant_B,Mumbai_WH,SUP5,2026-03-29 19:00:00,2026-03-30 19:00:00,2026-03-31 19:00:00,5,Delivered,2026-03-29 19:00:00,West Route,1,2026-03-29,2026-03-30,2026-03-31,0,Major Delay,2026-04-10 12:15:58.138368
SHP01373,ORD01373,Contact Lens,11,Plant_A,Mumbai_WH,SUP15,2026-03-30 05:00:00,2026-03-31 05:00:00,2026-04-01 05:00:00,3,Delivered,2026-03-30 05:00:00,North Route,0,2026-03-30,2026-03-31,2026-04-01,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01400,ORD01400,Optical Frame,15,Plant_A,Mumbai_WH,SUP5,2026-03-31 08:00:00,2026-04-01 08:00:00,2026-04-02 08:00:00,5,Delivered,2026-03-31 08:00:00,South Route,1,2026-03-31,2026-04-01,2026-04-02,0,Major Delay,2026-04-10 12:15:58.138368
SHP01423,ORD01423,Prescription Lens,184,Plant_B,Mumbai_WH,SUP9,2026-04-01 07:00:00,2026-04-02 07:00:00,2026-04-03 07:00:00,0,Delayed,2026-04-01 07:00:00,South Route,1,2026-04-01,2026-04-02,2026-04-03,1,On-Time,2026-04-10 12:15:58.138368
SHP01434,ORD01434,Contact Lens,136,Plant_B,Bangalore_WH,SUP6,2026-04-01 18:00:00,2026-04-02 18:00:00,2026-04-03 18:00:00,5,Delivered,2026-04-01 18:00:00,North Route,0,2026-04-01,2026-04-02,2026-04-03,0,Major Delay,2026-04-10 12:15:58.138368
SHP01446,ORD01446,Optical Frame,156,Plant_A,Delhi_WH,SUP20,2026-04-02 06:00:00,2026-04-03 06:00:00,2026-04-04 06:00:00,4,Delivered,2026-04-02 06:00:00,West Route,1,2026-04-02,2026-04-03,2026-04-04,0,Major Delay,2026-04-10 12:15:58.138368
SHP01457,ORD01457,Prescription Lens,174,Plant_B,Mumbai_WH,SUP16,2026-04-02 17:00:00,2026-04-03 17:00:00,2026-04-04 17:00:00,3,Delivered,2026-04-02 17:00:00,North Route,1,2026-04-02,2026-04-03,2026-04-04,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01464,ORD01464,Optical Frame,165,Plant_A,Mumbai_WH,SUP7,2026-04-03 00:00:00,2026-04-04 00:00:00,2026-04-05 00:00:00,3,Delivered,2026-04-03 00:00:00,West Route,1,2026-04-03,2026-04-04,2026-04-05,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01476,ORD01476,Optical Frame,86,Plant_B,Bangalore_WH,SUP14,2026-04-03 12:00:00,2026-04-04 12:00:00,2026-04-05 12:00:00,5,Delivered,2026-04-03 12:00:00,South Route,1,2026-04-03,2026-04-04,2026-04-05,0,Major Delay,2026-04-10 12:15:58.138368
SHP01519,ORD01519,Reading Glasses,170,Plant_B,Delhi_WH,SUP16,2026-04-05 07:00:00,2026-04-06 07:00:00,2026-04-07 07:00:00,4,Delivered,2026-04-05 07:00:00,North Route,1,2026-04-05,2026-04-06,2026-04-07,0,Major Delay,2026-04-10 12:15:58.138368
SHP01520,ORD01520,Contact Lens,123,Plant_A,Bangalore_WH,SUP19,2026-04-05 08:00:00,2026-04-06 08:00:00,2026-04-07 08:00:00,6,Delayed,2026-04-05 08:00:00,West Route,1,2026-04-05,2026-04-06,2026-04-07,0,Major Delay,2026-04-10 12:15:58.138368
SHP01521,ORD01521,Sunglasses,97,Plant_A,Delhi_WH,SUP7,2026-04-05 09:00:00,2026-04-06 09:00:00,2026-04-07 09:00:00,4,Delivered,2026-04-05 09:00:00,South Route,1,2026-04-05,2026-04-06,2026-04-07,0,Major Delay,2026-04-10 12:15:58.138368
SHP01630,ORD01630,Optical Frame,92,Plant_B,Mumbai_WH,SUP15,2026-04-09 22:00:00,2026-04-10 22:00:00,2026-04-11 22:00:00,1,Delivered,2026-04-09 22:00:00,South Route,1,2026-04-09,2026-04-10,2026-04-11,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01691,ORD01691,Sunglasses,111,Plant_B,Delhi_WH,SUP6,2026-04-12 11:00:00,2026-04-13 11:00:00,2026-04-14 11:00:00,0,Delivered,2026-04-12 11:00:00,South Route,1,2026-04-12,2026-04-13,2026-04-14,1,On-Time,2026-04-10 12:15:58.138368
SHP01710,ORD01710,Prescription Lens,161,Plant_A,Mumbai_WH,SUP20,2026-04-13 06:00:00,2026-04-14 06:00:00,2026-04-15 06:00:00,4,Delivered,2026-04-13 06:00:00,West Route,1,2026-04-13,2026-04-14,2026-04-15,0,Major Delay,2026-04-10 12:15:58.138368
SHP01732,ORD01732,Optical Frame,120,Plant_B,Mumbai_WH,SUP17,2026-04-14 04:00:00,2026-04-15 04:00:00,2026-04-16 04:00:00,6,Delayed,2026-04-14 04:00:00,East Route,0,2026-04-14,2026-04-15,2026-04-16,0,Major Delay,2026-04-10 12:15:58.138368
SHP01734,ORD01734,Reading Glasses,81,Plant_B,Bangalore_WH,SUP8,2026-04-14 06:00:00,2026-04-15 06:00:00,2026-04-16 06:00:00,1,Delivered,2026-04-14 06:00:00,South Route,1,2026-04-14,2026-04-15,2026-04-16,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01755,ORD01755,Contact Lens,71,Plant_B,Mumbai_WH,SUP7,2026-04-15 03:00:00,2026-04-16 03:00:00,2026-04-17 03:00:00,6,Delivered,2026-04-15 03:00:00,North Route,1,2026-04-15,2026-04-16,2026-04-17,0,Major Delay,2026-04-10 12:15:58.138368
SHP01769,ORD01769,Prescription Lens,46,Plant_A,Bangalore_WH,SUP3,2026-04-15 17:00:00,2026-04-16 17:00:00,2026-04-17 17:00:00,3,Delayed,2026-04-15 17:00:00,East Route,1,2026-04-15,2026-04-16,2026-04-17,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01779,ORD01779,Reading Glasses,196,Plant_B,Delhi_WH,SUP8,2026-04-16 03:00:00,2026-04-17 03:00:00,2026-04-18 03:00:00,5,Delayed,2026-04-16 03:00:00,North Route,1,2026-04-16,2026-04-17,2026-04-18,0,Major Delay,2026-04-10 12:15:58.138368
SHP01785,ORD01785,Sunglasses,78,Plant_A,Bangalore_WH,SUP2,2026-04-16 09:00:00,2026-04-17 09:00:00,2026-04-18 09:00:00,6,Delivered,2026-04-16 09:00:00,South Route,1,2026-04-16,2026-04-17,2026-04-18,0,Major Delay,2026-04-10 12:15:58.138368
SHP01797,ORD01797,Reading Glasses,15,Plant_A,Bangalore_WH,SUP8,2026-04-16 21:00:00,2026-04-17 21:00:00,2026-04-18 21:00:00,1,Delivered,2026-04-16 21:00:00,East Route,1,2026-04-16,2026-04-17,2026-04-18,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01809,ORD01809,Sunglasses,10,Plant_B,Delhi_WH,SUP10,2026-04-17 09:00:00,2026-04-18 09:00:00,2026-04-19 09:00:00,5,Delivered,2026-04-17 09:00:00,North Route,1,2026-04-17,2026-04-18,2026-04-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP01826,ORD01826,Sunglasses,156,Plant_B,Bangalore_WH,SUP7,2026-04-18 02:00:00,2026-04-19 02:00:00,2026-04-20 02:00:00,0,Delayed,2026-04-18 02:00:00,West Route,1,2026-04-18,2026-04-19,2026-04-20,1,On-Time,2026-04-10 12:15:58.138368
SHP01850,ORD01850,Optical Frame,19,Plant_B,Bangalore_WH,SUP8,2026-04-19 02:00:00,2026-04-20 02:00:00,2026-04-21 02:00:00,5,Delivered,2026-04-19 02:00:00,North Route,1,2026-04-19,2026-04-20,2026-04-21,0,Major Delay,2026-04-10 12:15:58.138368
SHP01854,ORD01854,Prescription Lens,176,Plant_A,Mumbai_WH,SUP20,2026-04-19 06:00:00,2026-04-20 06:00:00,2026-04-21 06:00:00,3,Delayed,2026-04-19 06:00:00,North Route,1,2026-04-19,2026-04-20,2026-04-21,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01892,ORD01892,Optical Frame,71,Plant_B,Delhi_WH,SUP19,2026-04-20 20:00:00,2026-04-21 20:00:00,2026-04-22 20:00:00,2,Delivered,2026-04-20 20:00:00,East Route,1,2026-04-20,2026-04-21,2026-04-22,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01906,ORD01906,Optical Frame,66,Plant_A,Mumbai_WH,SUP6,2026-04-21 10:00:00,2026-04-22 10:00:00,2026-04-23 10:00:00,6,Delivered,2026-04-21 10:00:00,West Route,1,2026-04-21,2026-04-22,2026-04-23,0,Major Delay,2026-04-10 12:15:58.138368
SHP01913,ORD01913,Reading Glasses,195,Plant_B,Mumbai_WH,SUP12,2026-04-21 17:00:00,2026-04-22 17:00:00,2026-04-23 17:00:00,2,Delivered,2026-04-21 17:00:00,South Route,1,2026-04-21,2026-04-22,2026-04-23,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01926,ORD01926,Reading Glasses,84,Plant_A,Mumbai_WH,SUP18,2026-04-22 06:00:00,2026-04-23 06:00:00,2026-04-24 06:00:00,0,Delivered,2026-04-22 06:00:00,West Route,1,2026-04-22,2026-04-23,2026-04-24,1,On-Time,2026-04-10 12:15:58.138368
SHP01933,ORD01933,Reading Glasses,85,Plant_B,Bangalore_WH,SUP9,2026-04-22 13:00:00,2026-04-23 13:00:00,2026-04-24 13:00:00,0,Delayed,2026-04-22 13:00:00,South Route,1,2026-04-22,2026-04-23,2026-04-24,1,On-Time,2026-04-10 12:15:58.138368
SHP01979,ORD01979,Optical Frame,118,Plant_A,Delhi_WH,SUP11,2026-04-24 11:00:00,2026-04-25 11:00:00,2026-04-26 11:00:00,6,Delivered,2026-04-24 11:00:00,South Route,1,2026-04-24,2026-04-25,2026-04-26,0,Major Delay,2026-04-10 12:15:58.138368
SHP01980,ORD01980,Reading Glasses,191,Plant_B,Bangalore_WH,SUP13,2026-04-24 12:00:00,2026-04-25 12:00:00,2026-04-26 12:00:00,6,Delivered,2026-04-24 12:00:00,South Route,1,2026-04-24,2026-04-25,2026-04-26,0,Major Delay,2026-04-10 12:15:58.138368
SHP01988,ORD01988,Reading Glasses,38,Plant_A,Delhi_WH,SUP13,2026-04-24 20:00:00,2026-04-25 20:00:00,2026-04-26 20:00:00,0,Delivered,2026-04-24 20:00:00,North Route,0,2026-04-24,2026-04-25,2026-04-26,1,On-Time,2026-04-10 12:15:58.138368
SHP01991,ORD01991,Sunglasses,123,Plant_B,Delhi_WH,SUP12,2026-04-24 23:00:00,2026-04-25 23:00:00,2026-04-26 23:00:00,4,Delivered,2026-04-24 23:00:00,South Route,1,2026-04-24,2026-04-25,2026-04-26,0,Major Delay,2026-04-10 12:15:58.138368
SHP01993,ORD01993,Sunglasses,108,Plant_A,Delhi_WH,SUP6,2026-04-25 01:00:00,2026-04-26 01:00:00,2026-04-27 01:00:00,3,Delivered,2026-04-25 01:00:00,West Route,1,2026-04-25,2026-04-26,2026-04-27,0,Minor Delay,2026-04-10 12:15:58.138368
SHP01996,ORD01996,Sunglasses,17,Plant_A,Bangalore_WH,SUP3,2026-04-25 04:00:00,2026-04-26 04:00:00,2026-04-27 04:00:00,5,Delivered,2026-04-25 04:00:00,East Route,1,2026-04-25,2026-04-26,2026-04-27,0,Major Delay,2026-04-10 12:15:58.138368
SHP01000,ORD01000,Sunglasses,27,Plant_B,Delhi_WH,SUP18,2026-03-14 16:00:00,2026-03-15 16:00:00,2026-03-16 16:00:00,4,Delivered,2026-03-14 16:00:00,West Route,1,2026-03-14,2026-03-15,2026-03-16,0,Major Delay,2026-04-10 12:15:58.138368
SHP01042,ORD01042,Optical Frame,103,Plant_B,Bangalore_WH,SUP7,2026-03-16 10:00:00,2026-03-17 10:00:00,2026-03-18 10:00:00,0,Delivered,2026-03-16 10:00:00,East Route,0,2026-03-16,2026-03-17,2026-03-18,1,On-Time,2026-04-10 12:15:58.138368
SHP01057,ORD01057,Prescription Lens,199,Plant_A,Delhi_WH,SUP13,2026-03-17 01:00:00,2026-03-18 01:00:00,2026-03-19 01:00:00,0,Delayed,2026-03-17 01:00:00,East Route,1,2026-03-17,2026-03-18,2026-03-19,1,On-Time,2026-04-10 12:15:58.138368
SHP01066,ORD01066,Optical Frame,72,Plant_B,Bangalore_WH,SUP1,2026-03-17 10:00:00,2026-03-18 10:00:00,2026-03-19 10:00:00,6,Delivered,2026-03-17 10:00:00,West Route,1,2026-03-17,2026-03-18,2026-03-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP01083,ORD01083,Optical Frame,55,Plant_B,Bangalore_WH,SUP8,2026-03-18 03:00:00,2026-03-19 03:00:00,2026-03-20 03:00:00,4,Delayed,2026-03-18 03:00:00,West Route,1,2026-03-18,2026-03-19,2026-03-20,0,Major Delay,2026-04-10 12:15:58.138368
SHP01088,ORD01088,Optical Frame,196,Plant_B,Delhi_WH,SUP17,2026-03-18 08:00:00,2026-03-19 08:00:00,2026-03-20 08:00:00,2,Delivered,2026-03-18 08:00:00,North Route,1,2026-03-18,2026-03-19,2026-03-20,0,Minor Delay,2026-04-10 12:15:58.138368
