shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status,date,route,on_time
SHP01273,ORD01273,Sunglasses,94,Plant_B,Delhi_WH,SUP8,2026-03-26 01:00:00,2026-03-27 01:00:00,2026-03-28 01:00:00,1,Delivered,2026-03-26 01:00:00,North Route,1
SHP01274,ORD01274,Reading Glasses,23,Plant_B,Delhi_WH,SUP19,2026-03-26 02:00:00,2026-03-27 02:00:00,2026-03-28 02:00:00,5,Delivered,2026-03-26 02:00:00,West Route,1
SHP01275,ORD01275,Sunglasses,199,Plant_B,Delhi_WH,SUP5,2026-03-26 03:00:00,2026-03-27 03:00:00,2026-03-28 03:00:00,1,Delivered,2026-03-26 03:00:00,East Route,1
SHP01276,ORD01276,Contact Lens,69,Plant_B,Delhi_WH,SUP18,2026-03-26 04:00:00,2026-03-27 04:00:00,2026-03-28 04:00:00,0,Delivered,2026-03-26 04:00:00,South Route,1
SHP01277,ORD01277,Sunglasses,153,Plant_A,Delhi_WH,SUP7,2026-03-26 05:00:00,2026-03-27 05:00:00,2026-03-28 05:00:00,2,Delivered,2026-03-26 05:00:00,South Route,1
SHP01278,ORD01278,Contact Lens,60,Plant_A,Mumbai_WH,SUP1,2026-03-26 06:00:00,2026-03-27 06:00:00,2026-03-28 06:00:00,1,Delivered,2026-03-26 06:00:00,South Route,0
SHP01279,ORD01279,Reading Glasses,84,Plant_A,Bangalore_WH,SUP19,2026-03-26 07:00:00,2026-03-27 07:00:00,2026-03-28 07:00:00,5,Delivered,2026-03-26 07:00:00,South Route,1
SHP01280,ORD01280,Reading Glasses,77,Plant_B,Mumbai_WH,SUP10,2026-03-26 08:00:00,2026-03-27 08:00:00,2026-03-28 08:00:00,5,Delivered,2026-03-26 08:00:00,South Route,1
SHP01281,ORD01281,Sunglasses,149,Plant_B,Delhi_WH,SUP9,2026-03-26 09:00:00,2026-03-27 09:00:00,2026-03-28 09:00:00,0,Delivered,2026-03-26 09:00:00,West Route,1
SHP01282,ORD01282,Contact Lens,83,Plant_B,Mumbai_WH,SUP14,2026-03-26 10:00:00,2026-03-27 10:00:00,2026-03-28 10:00:00,3,Delivered,2026-03-26 10:00:00,East Route,1
SHP01283,ORD01283,Reading Glasses,49,Plant_B,Mumbai_WH,SUP10,2026-03-26 11:00:00,2026-03-27 11:00:00,2026-03-28 11:00:00,6,Delayed,2026-03-26 11:00:00,North Route,1
SHP01284,ORD01284,Reading Glasses,159,Plant_A,Bangalore_WH,SUP14,2026-03-26 12:00:00,2026-03-27 12:00:00,2026-03-28 12:00:00,3,Delivered,2026-03-26 12:00:00,West Route,1
SHP01285,ORD01285,Optical Frame,168,Plant_A,Bangalore_WH,SUP5,2026-03-26 13:00:00,2026-03-27 13:00:00,2026-03-28 13:00:00,0,Delayed,2026-03-26 13:00:00,West Route,1
SHP01286,ORD01286,Prescription Lens,89,Plant_A,Mumbai_WH,SUP16,2026-03-26 14:00:00,2026-03-27 14:00:00,2026-03-28 14:00:00,1,Delayed,2026-03-26 14:00:00,South Route,1
SHP01287,ORD01287,Optical Frame,120,Plant_A,Delhi_WH,SUP7,2026-03-26 15:00:00,2026-03-27 15:00:00,2026-03-28 15:00:00,5,Delivered,2026-03-26 15:00:00,West Route,1
SHP01288,ORD01288,Reading Glasses,169,Plant_B,Bangalore_WH,SUP6,2026-03-26 16:00:00,2026-03-27 16:00:00,2026-03-28 16:00:00,3,Delivered,2026-03-26 16:00:00,South Route,1
SHP01289,ORD01289,Reading Glasses,38,Plant_B,Bangalore_WH,SUP13,2026-03-26 17:00:00,2026-03-27 17:00:00,2026-03-28 17:00:00,0,Delayed,2026-03-26 17:00:00,West Route,1
SHP01290,ORD01290,Optical Frame,181,Plant_A,Bangalore_WH,SUP5,2026-03-26 18:00:00,2026-03-27 18:00:00,2026-03-28 18:00:00,0,Delivered,2026-03-26 18:00:00,East Route,1
SHP01291,ORD01291,Optical Frame,189,Plant_B,Bangalore_WH,SUP1,2026-03-26 19:00:00,2026-03-27 19:00:00,2026-03-28 19:00:00,2,Delivered,2026-03-26 19:00:00,East Route,1
SHP01292,ORD01292,Prescription Lens,184,Plant_A,Delhi_WH,SUP20,2026-03-26 20:00:00,2026-03-27 20:00:00,2026-03-28 20:00:00,0,Delivered,2026-03-26 20:00:00,West Route,1
SHP01293,ORD01293,Contact Lens,198,Plant_A,Bangalore_WH,SUP18,2026-03-26 21:00:00,2026-03-27 21:00:00,2026-03-28 21:00:00,4,Delivered,2026-03-26 21:00:00,West Route,0
SHP01294,ORD01294,Contact Lens,186,Plant_A,Delhi_WH,SUP16,2026-03-26 22:00:00,2026-03-27 22:00:00,2026-03-28 22:00:00,4,Delivered,2026-03-26 22:00:00,North Route,1
SHP01295,ORD01295,Reading Glasses,132,Plant_B,Delhi_WH,SUP9,2026-03-26 23:00:00,2026-03-27 23:00:00,2026-03-28 23:00:00,3,Delivered,2026-03-26 23:00:00,South Route,0
SHP01296,ORD01296,Sunglasses,59,Plant_A,Mumbai_WH,SUP10,2026-03-27 00:00:00,2026-03-28 00:00:00,2026-03-29 00:00:00,5,Delivered,2026-03-27 00:00:00,West Route,1
SHP01297,ORD01297,Optical Frame,104,Plant_A,Bangalore_WH,SUP2,2026-03-27 01:00:00,2026-03-28 01:00:00,2026-03-29 01:00:00,2,Delayed,2026-03-27 01:00:00,West Route,1
SHP01298,ORD01298,Reading Glasses,151,Plant_B,Bangalore_WH,SUP5,2026-03-27 02:00:00,2026-03-28 02:00:00,2026-03-29 02:00:00,0,Delivered,2026-03-27 02:00:00,East Route,1
SHP01299,ORD01299,Reading Glasses,25,Plant_B,Mumbai_WH,SUP20,2026-03-27 03:00:00,2026-03-28 03:00:00,2026-03-29 03:00:00,5,Delivered,2026-03-27 03:00:00,East Route,1
SHP01300,ORD01300,Prescription Lens,88,Plant_A,Delhi_WH,SUP2,2026-03-27 04:00:00,2026-03-28 04:00:00,2026-03-29 04:00:00,0,Delivered,2026-03-27 04:00:00,East Route,1
SHP01301,ORD01301,Sunglasses,82,Plant_B,Bangalore_WH,SUP12,2026-03-27 05:00:00,2026-03-28 05:00:00,2026-03-29 05:00:00,0,Delivered,2026-03-27 05:00:00,East Route,1
SHP01302,ORD01302,Prescription Lens,79,Plant_B,Mumbai_WH,SUP6,2026-03-27 06:00:00,2026-03-28 06:00:00,2026-03-29 06:00:00,6,Delivered,2026-03-27 06:00:00,South Route,1
SHP01303,ORD01303,Prescription Lens,176,Plant_A,Bangalore_WH,SUP13,2026-03-27 07:00:00,2026-03-28 07:00:00,2026-03-29 07:00:00,3,Delayed,2026-03-27 07:00:00,South Route,1
SHP01304,ORD01304,Optical Frame,120,Plant_B,Mumbai_WH,SUP8,2026-03-27 08:00:00,2026-03-28 08:00:00,2026-03-29 08:00:00,2,Delivered,2026-03-27 08:00:00,North Route,1
SHP01305,ORD01305,Optical Frame,42,Plant_B,Bangalore_WH,SUP7,2026-03-27 09:00:00,2026-03-28 09:00:00,2026-03-29 09:00:00,0,Delivered,2026-03-27 09:00:00,East Route,1
SHP01306,ORD01306,Prescription Lens,171,Plant_B,Delhi_WH,SUP1,2026-03-27 10:00:00,2026-03-28 10:00:00,2026-03-29 10:00:00,6,Delivered,2026-03-27 10:00:00,North Route,1
SHP01307,ORD01307,Sunglasses,104,Plant_A,Delhi_WH,SUP4,2026-03-27 11:00:00,2026-03-28 11:00:00,2026-03-29 11:00:00,5,Delivered,2026-03-27 11:00:00,South Route,0
SHP01308,ORD01308,Optical Frame,125,Plant_A,Mumbai_WH,SUP16,2026-03-27 12:00:00,2026-03-28 12:00:00,2026-03-29 12:00:00,6,Delivered,2026-03-27 12:00:00,West Route,0
SHP01309,ORD01309,Optical Frame,129,Plant_B,Delhi_WH,SUP14,2026-03-27 13:00:00,2026-03-28 13:00:00,2026-03-29 13:00:00,5,Delayed,2026-03-27 13:00:00,West Route,1
SHP01310,ORD01310,Prescription Lens,52,Plant_A,Bangalore_WH,SUP5,2026-03-27 14:00:00,2026-03-28 14:00:00,2026-03-29 14:00:00,5,Delayed,2026-03-27 14:00:00,East Route,1
SHP01311,ORD01311,Reading Glasses,167,Plant_A,Delhi_WH,SUP7,2026-03-27 15:00:00,2026-03-28 15:00:00,2026-03-29 15:00:00,4,Delayed,2026-03-27 15:00:00,South Route,1
SHP01312,ORD01312,Optical Frame,77,Plant_A,Delhi_WH,SUP9,2026-03-27 16:00:00,2026-03-28 16:00:00,2026-03-29 16:00:00,1,Delivered,2026-03-27 16:00:00,West Route,1
SHP01313,ORD01313,Reading Glasses,124,Plant_A,Mumbai_WH,SUP14,2026-03-27 17:00:00,2026-03-28 17:00:00,2026-03-29 17:00:00,1,Delivered,2026-03-27 17:00:00,South Route,1
SHP01314,ORD01314,Contact Lens,125,Plant_A,Mumbai_WH,SUP14,2026-03-27 18:00:00,2026-03-28 18:00:00,2026-03-29 18:00:00,1,Delayed,2026-03-27 18:00:00,North Route,1
SHP01315,ORD01315,Contact Lens,47,Plant_A,Mumbai_WH,SUP16,2026-03-27 19:00:00,2026-03-28 19:00:00,2026-03-29 19:00:00,5,Delivered,2026-03-27 19:00:00,South Route,1
SHP01316,ORD01316,Reading Glasses,175,Plant_A,Delhi_WH,SUP2,2026-03-27 20:00:00,2026-03-28 20:00:00,2026-03-29 20:00:00,2,Delivered,2026-03-27 20:00:00,South Route,0
SHP01317,ORD01317,Prescription Lens,46,Plant_A,Mumbai_WH,SUP12,2026-03-27 21:00:00,2026-03-28 21:00:00,2026-03-29 21:00:00,6,Delayed,2026-03-27 21:00:00,North Route,1
SHP01318,ORD01318,Prescription Lens,181,Plant_B,Mumbai_WH,SUP4,2026-03-27 22:00:00,2026-03-28 22:00:00,2026-03-29 22:00:00,6,Delivered,2026-03-27 22:00:00,North Route,0
SHP01319,ORD01319,Reading Glasses,93,Plant_B,Delhi_WH,SUP18,2026-03-27 23:00:00,2026-03-28 23:00:00,2026-03-29 23:00:00,5,Delivered,2026-03-27 23:00:00,South Route,0
SHP01320,ORD01320,Contact Lens,159,Plant_B,Bangalore_WH,SUP14,2026-03-28 00:00:00,2026-03-29 00:00:00,2026-03-30 00:00:00,2,Delivered,2026-03-28 00:00:00,East Route,1
SHP01321,ORD01321,Reading Glasses,54,Plant_B,Delhi_WH,SUP15,2026-03-28 01:00:00,2026-03-29 01:00:00,2026-03-30 01:00:00,2,Delayed,2026-03-28 01:00:00,North Route,1
SHP01322,ORD01322,Sunglasses,104,Plant_B,Mumbai_WH,SUP7,2026-03-28 02:00:00,2026-03-29 02:00:00,2026-03-30 02:00:00,2,Delivered,2026-03-28 02:00:00,South Route,1
SHP01323,ORD01323,Prescription Lens,181,Plant_A,Delhi_WH,SUP7,2026-03-28 03:00:00,2026-03-29 03:00:00,2026-03-30 03:00:00,3,Delivered,2026-03-28 03:00:00,West Route,1
SHP01324,ORD01324,Prescription Lens,195,Plant_B,Bangalore_WH,SUP4,2026-03-28 04:00:00,2026-03-29 04:00:00,2026-03-30 04:00:00,4,Delivered,2026-03-28 04:00:00,West Route,1
SHP01325,ORD01325,Contact Lens,135,Plant_A,Bangalore_WH,SUP1,2026-03-28 05:00:00,2026-03-29 05:00:00,2026-03-30 05:00:00,5,Delayed,2026-03-28 05:00:00,South Route,1
SHP01326,ORD01326,Prescription Lens,129,Plant_B,Delhi_WH,SUP9,2026-03-28 06:00:00,2026-03-29 06:00:00,2026-03-30 06:00:00,5,Delayed,2026-03-28 06:00:00,West Route,1
SHP01327,ORD01327,Reading Glasses,45,Plant_B,Delhi_WH,SUP6,2026-03-28 07:00:00,2026-03-29 07:00:00,2026-03-30 07:00:00,4,Delivered,2026-03-28 07:00:00,South Route,1
SHP01328,ORD01328,Reading Glasses,122,Plant_A,Bangalore_WH,SUP4,2026-03-28 08:00:00,2026-03-29 08:00:00,2026-03-30 08:00:00,5,Delivered,2026-03-28 08:00:00,South Route,1
SHP01329,ORD01329,Sunglasses,157,Plant_A,Mumbai_WH,SUP7,2026-03-28 09:00:00,2026-03-29 09:00:00,2026-03-30 09:00:00,2,Delivered,2026-03-28 09:00:00,West Route,1
SHP01330,ORD01330,Optical Frame,89,Plant_A,Mumbai_WH,SUP2,2026-03-28 10:00:00,2026-03-29 10:00:00,2026-03-30 10:00:00,3,Delayed,2026-03-28 10:00:00,East Route,1
SHP01331,ORD01331,Optical Frame,98,Plant_A,Bangalore_WH,SUP12,2026-03-28 11:00:00,2026-03-29 11:00:00,2026-03-30 11:00:00,3,Delayed,2026-03-28 11:00:00,West Route,1
SHP01332,ORD01332,Prescription Lens,96,Plant_B,Mumbai_WH,SUP1,2026-03-28 12:00:00,2026-03-29 12:00:00,2026-03-30 12:00:00,2,Delivered,2026-03-28 12:00:00,South Route,1
SHP01333,ORD01333,Sunglasses,93,Plant_A,Mumbai_WH,SUP5,2026-03-28 13:00:00,2026-03-29 13:00:00,2026-03-30 13:00:00,5,Delivered,2026-03-28 13:00:00,North Route,1
SHP01334,ORD01334,Reading Glasses,13,Plant_B,Bangalore_WH,SUP13,2026-03-28 14:00:00,2026-03-29 14:00:00,2026-03-30 14:00:00,3,Delivered,2026-03-28 14:00:00,South Route,0
SHP01335,ORD01335,Optical Frame,188,Plant_A,Bangalore_WH,SUP14,2026-03-28 15:00:00,2026-03-29 15:00:00,2026-03-30 15:00:00,0,Delivered,2026-03-28 15:00:00,West Route,1
SHP01336,ORD01336,Contact Lens,122,Plant_B,Delhi_WH,SUP7,2026-03-28 16:00:00,2026-03-29 16:00:00,2026-03-30 16:00:00,5,Delivered,2026-03-28 16:00:00,North Route,0
SHP01337,ORD01337,Prescription Lens,32,Plant_B,Delhi_WH,SUP11,2026-03-28 17:00:00,2026-03-29 17:00:00,2026-03-30 17:00:00,2,Delivered,2026-03-28 17:00:00,West Route,1
SHP01338,ORD01338,Sunglasses,144,Plant_A,Delhi_WH,SUP4,2026-03-28 18:00:00,2026-03-29 18:00:00,2026-03-30 18:00:00,0,Delivered,2026-03-28 18:00:00,North Route,0
SHP01339,ORD01339,Sunglasses,133,Plant_B,Delhi_WH,SUP20,2026-03-28 19:00:00,2026-03-29 19:00:00,2026-03-30 19:00:00,4,Delivered,2026-03-28 19:00:00,East Route,1
SHP01340,ORD01340,Optical Frame,110,Plant_B,Bangalore_WH,SUP7,2026-03-28 20:00:00,2026-03-29 20:00:00,2026-03-30 20:00:00,5,Delivered,2026-03-28 20:00:00,East Route,1
SHP01341,ORD01341,Optical Frame,140,Plant_B,Mumbai_WH,SUP11,2026-03-28 21:00:00,2026-03-29 21:00:00,2026-03-30 21:00:00,4,Delivered,2026-03-28 21:00:00,West Route,1
SHP01342,ORD01342,Contact Lens,169,Plant_A,Bangalore_WH,SUP17,2026-03-28 22:00:00,2026-03-29 22:00:00,2026-03-30 22:00:00,0,Delayed,2026-03-28 22:00:00,North Route,1
SHP01343,ORD01343,Prescription Lens,175,Plant_A,Bangalore_WH,SUP18,2026-03-28 23:00:00,2026-03-29 23:00:00,2026-03-30 23:00:00,0,Delivered,2026-03-28 23:00:00,North Route,1
SHP01344,ORD01344,Prescription Lens,113,Plant_A,Mumbai_WH,SUP1,2026-03-29 00:00:00,2026-03-30 00:00:00,2026-03-31 00:00:00,2,Delayed,2026-03-29 00:00:00,South Route,1
SHP01345,ORD01345,Prescription Lens,131,Plant_B,Bangalore_WH,SUP12,2026-03-29 01:00:00,2026-03-30 01:00:00,2026-03-31 01:00:00,3,Delivered,2026-03-29 01:00:00,North Route,1
SHP01346,ORD01346,Sunglasses,124,Plant_B,Mumbai_WH,SUP4,2026-03-29 02:00:00,2026-03-30 02:00:00,2026-03-31 02:00:00,2,Delivered,2026-03-29 02:00:00,West Route,1
SHP01347,ORD01347,Reading Glasses,42,Plant_A,Delhi_WH,SUP2,2026-03-29 03:00:00,2026-03-30 03:00:00,2026-03-31 03:00:00,1,Delivered,2026-03-29 03:00:00,South Route,1
SHP01348,ORD01348,Prescription Lens,113,Plant_B,Mumbai_WH,SUP11,2026-03-29 04:00:00,2026-03-30 04:00:00,2026-03-31 04:00:00,1,Delivered,2026-03-29 04:00:00,East Route,0
SHP01349,ORD01349,Sunglasses,46,Plant_B,Bangalore_WH,SUP1,2026-03-29 05:00:00,2026-03-30 05:00:00,2026-03-31 05:00:00,2,Delivered,2026-03-29 05:00:00,North Route,0
SHP01350,ORD01350,Contact Lens,123,Plant_A,Delhi_WH,SUP4,2026-03-29 06:00:00,2026-03-30 06:00:00,2026-03-31 06:00:00,0,Delivered,2026-03-29 06:00:00,North Route,1
SHP01351,ORD01351,Optical Frame,11,Plant_A,Bangalore_WH,SUP6,2026-03-29 07:00:00,2026-03-30 07:00:00,2026-03-31 07:00:00,2,Delivered,2026-03-29 07:00:00,South Route,1
SHP01352,ORD01352,Sunglasses,145,Plant_A,Bangalore_WH,SUP17,2026-03-29 08:00:00,2026-03-30 08:00:00,2026-03-31 08:00:00,4,Delivered,2026-03-29 08:00:00,South Route,0
SHP01353,ORD01353,Contact Lens,96,Plant_A,Bangalore_WH,SUP9,2026-03-29 09:00:00,2026-03-30 09:00:00,2026-03-31 09:00:00,3,Delivered,2026-03-29 09:00:00,East Route,1
SHP01354,ORD01354,Reading Glasses,186,Plant_B,Delhi_WH,SUP20,2026-03-29 10:00:00,2026-03-30 10:00:00,2026-03-31 10:00:00,6,Delivered,2026-03-29 10:00:00,West Route,0
SHP01355,ORD01355,Prescription Lens,132,Plant_A,Mumbai_WH,SUP15,2026-03-29 11:00:00,2026-03-30 11:00:00,2026-03-31 11:00:00,5,Delayed,2026-03-29 11:00:00,North Route,1
SHP01356,ORD01356,Contact Lens,168,Plant_A,Delhi_WH,SUP15,2026-03-29 12:00:00,2026-03-30 12:00:00,2026-03-31 12:00:00,2,Delivered,2026-03-29 12:00:00,East Route,1
SHP01357,ORD01357,Optical Frame,199,Plant_B,Mumbai_WH,SUP4,2026-03-29 13:00:00,2026-03-30 13:00:00,2026-03-31 13:00:00,2,Delayed,2026-03-29 13:00:00,South Route,1
SHP01358,ORD01358,Reading Glasses,11,Plant_A,Bangalore_WH,SUP20,2026-03-29 14:00:00,2026-03-30 14:00:00,2026-03-31 14:00:00,4,Delivered,2026-03-29 14:00:00,South Route,1
SHP01359,ORD01359,Sunglasses,143,Plant_B,Mumbai_WH,SUP12,2026-03-29 15:00:00,2026-03-30 15:00:00,2026-03-31 15:00:00,3,Delivered,2026-03-29 15:00:00,East Route,1
SHP01360,ORD01360,Sunglasses,179,Plant_B,Mumbai_WH,SUP13,2026-03-29 16:00:00,2026-03-30 16:00:00,2026-03-31 16:00:00,1,Delivered,2026-03-29 16:00:00,East Route,1
SHP01361,ORD01361,Reading Glasses,77,Plant_B,Bangalore_WH,SUP1,2026-03-29 17:00:00,2026-03-30 17:00:00,2026-03-31 17:00:00,2,Delayed,2026-03-29 17:00:00,East Route,0
SHP01362,ORD01362,Reading Glasses,115,Plant_B,Mumbai_WH,SUP6,2026-03-29 18:00:00,2026-03-30 18:00:00,2026-03-31 18:00:00,3,Delayed,2026-03-29 18:00:00,North Route,1
SHP01363,ORD01363,Sunglasses,94,Plant_B,Mumbai_WH,SUP1,2026-03-29 19:00:00,2026-03-30 19:00:00,2026-03-31 19:00:00,1,Delivered,2026-03-29 19:00:00,South Route,1
SHP01364,ORD01364,Prescription Lens,159,Plant_B,Delhi_WH,SUP20,2026-03-29 20:00:00,2026-03-30 20:00:00,2026-03-31 20:00:00,3,Delivered,2026-03-29 20:00:00,North Route,1
SHP01365,ORD01365,Sunglasses,94,Plant_A,Mumbai_WH,SUP10,2026-03-29 21:00:00,2026-03-30 21:00:00,2026-03-31 21:00:00,6,Delivered,2026-03-29 21:00:00,South Route,1
SHP01366,ORD01366,Optical Frame,80,Plant_A,Bangalore_WH,SUP2,2026-03-29 22:00:00,2026-03-30 22:00:00,2026-03-31 22:00:00,6,Delayed,2026-03-29 22:00:00,East Route,1
SHP01367,ORD01367,Contact Lens,57,Plant_A,Bangalore_WH,SUP7,2026-03-29 23:00:00,2026-03-30 23:00:00,2026-03-31 23:00:00,5,Delivered,2026-03-29 23:00:00,West Route,1
SHP01368,ORD01368,Sunglasses,115,Plant_A,Bangalore_WH,SUP7,2026-03-30 00:00:00,2026-03-31 00:00:00,2026-04-01 00:00:00,1,Delivered,2026-03-30 00:00:00,West Route,1
SHP01369,ORD01369,Optical Frame,42,Plant_A,Bangalore_WH,SUP8,2026-03-30 01:00:00,2026-03-31 01:00:00,2026-04-01 01:00:00,4,Delivered,2026-03-30 01:00:00,West Route,1
SHP01370,ORD01370,Contact Lens,142,Plant_B,Mumbai_WH,SUP9,2026-03-30 02:00:00,2026-03-31 02:00:00,2026-04-01 02:00:00,6,Delayed,2026-03-30 02:00:00,West Route,1
SHP01371,ORD01371,Contact Lens,187,Plant_A,Bangalore_WH,SUP18,2026-03-30 03:00:00,2026-03-31 03:00:00,2026-04-01 03:00:00,3,Delivered,2026-03-30 03:00:00,North Route,1
SHP01372,ORD01372,Contact Lens,36,Plant_A,Delhi_WH,SUP7,2026-03-30 04:00:00,2026-03-31 04:00:00,2026-04-01 04:00:00,2,Delivered,2026-03-30 04:00:00,South Route,1
SHP01373,ORD01373,Reading Glasses,37,Plant_B,Mumbai_WH,SUP20,2026-03-30 05:00:00,2026-03-31 05:00:00,2026-04-01 05:00:00,5,Delivered,2026-03-30 05:00:00,South Route,1
SHP01374,ORD01374,Sunglasses,174,Plant_A,Bangalore_WH,SUP10,2026-03-30 06:00:00,2026-03-31 06:00:00,2026-04-01 06:00:00,3,Delivered,2026-03-30 06:00:00,East Route,1
SHP01375,ORD01375,Reading Glasses,109,Plant_B,Bangalore_WH,SUP15,2026-03-30 07:00:00,2026-03-31 07:00:00,2026-04-01 07:00:00,6,Delivered,2026-03-30 07:00:00,West Route,1
SHP01376,ORD01376,Reading Glasses,67,Plant_A,Mumbai_WH,SUP4,2026-03-30 08:00:00,2026-03-31 08:00:00,2026-04-01 08:00:00,4,Delivered,2026-03-30 08:00:00,East Route,1
SHP01377,ORD01377,Contact Lens,171,Plant_A,Delhi_WH,SUP7,2026-03-30 09:00:00,2026-03-31 09:00:00,2026-04-01 09:00:00,6,Delivered,2026-03-30 09:00:00,West Route,1
SHP01378,ORD01378,Prescription Lens,161,Plant_A,Bangalore_WH,SUP3,2026-03-30 10:00:00,2026-03-31 10:00:00,2026-04-01 10:00:00,0,Delivered,2026-03-30 10:00:00,West Route,1
SHP01379,ORD01379,Sunglasses,47,Plant_B,Mumbai_WH,SUP16,2026-03-30 11:00:00,2026-03-31 11:00:00,2026-04-01 11:00:00,0,Delivered,2026-03-30 11:00:00,West Route,1
SHP01380,ORD01380,Contact Lens,46,Plant_A,Bangalore_WH,SUP5,2026-03-30 12:00:00,2026-03-31 12:00:00,2026-04-01 12:00:00,3,Delivered,2026-03-30 12:00:00,South Route,1
SHP01381,ORD01381,Prescription Lens,85,Plant_A,Delhi_WH,SUP3,2026-03-30 13:00:00,2026-03-31 13:00:00,2026-04-01 13:00:00,4,Delivered,2026-03-30 13:00:00,South Route,1
SHP01382,ORD01382,Sunglasses,102,Plant_A,Mumbai_WH,SUP7,2026-03-30 14:00:00,2026-03-31 14:00:00,2026-04-01 14:00:00,4,Delivered,2026-03-30 14:00:00,East Route,1
SHP01383,ORD01383,Sunglasses,52,Plant_B,Mumbai_WH,SUP4,2026-03-30 15:00:00,2026-03-31 15:00:00,2026-04-01 15:00:00,2,Delivered,2026-03-30 15:00:00,South Route,1
SHP01384,ORD01384,Prescription Lens,196,Plant_B,Bangalore_WH,SUP12,2026-03-30 16:00:00,2026-03-31 16:00:00,2026-04-01 16:00:00,2,Delivered,2026-03-30 16:00:00,East Route,1
SHP01385,ORD01385,Sunglasses,35,Plant_A,Mumbai_WH,SUP18,2026-03-30 17:00:00,2026-03-31 17:00:00,2026-04-01 17:00:00,2,Delivered,2026-03-30 17:00:00,West Route,1
SHP01386,ORD01386,Contact Lens,124,Plant_A,Delhi_WH,SUP10,2026-03-30 18:00:00,2026-03-31 18:00:00,2026-04-01 18:00:00,5,Delivered,2026-03-30 18:00:00,East Route,0
SHP01387,ORD01387,Prescription Lens,169,Plant_A,Bangalore_WH,SUP6,2026-03-30 19:00:00,2026-03-31 19:00:00,2026-04-01 19:00:00,2,Delivered,2026-03-30 19:00:00,North Route,1
SHP01388,ORD01388,Contact Lens,95,Plant_A,Delhi_WH,SUP5,2026-03-30 20:00:00,2026-03-31 20:00:00,2026-04-01 20:00:00,6,Delayed,2026-03-30 20:00:00,West Route,0
SHP01389,ORD01389,Reading Glasses,92,Plant_B,Mumbai_WH,SUP13,2026-03-30 21:00:00,2026-03-31 21:00:00,2026-04-01 21:00:00,4,Delivered,2026-03-30 21:00:00,East Route,1
SHP01390,ORD01390,Contact Lens,165,Plant_A,Bangalore_WH,SUP14,2026-03-30 22:00:00,2026-03-31 22:00:00,2026-04-01 22:00:00,5,Delivered,2026-03-30 22:00:00,North Route,1
SHP01391,ORD01391,Contact Lens,21,Plant_B,Bangalore_WH,SUP1,2026-03-30 23:00:00,2026-03-31 23:00:00,2026-04-01 23:00:00,3,Delivered,2026-03-30 23:00:00,North Route,1
SHP01392,ORD01392,Contact Lens,16,Plant_A,Bangalore_WH,SUP10,2026-03-31 00:00:00,2026-04-01 00:00:00,2026-04-02 00:00:00,2,Delayed,2026-03-31 00:00:00,North Route,1
SHP01393,ORD01393,Sunglasses,31,Plant_A,Bangalore_WH,SUP11,2026-03-31 01:00:00,2026-04-01 01:00:00,2026-04-02 01:00:00,5,Delivered,2026-03-31 01:00:00,East Route,1
SHP01394,ORD01394,Sunglasses,60,Plant_B,Delhi_WH,SUP3,2026-03-31 02:00:00,2026-04-01 02:00:00,2026-04-02 02:00:00,5,Delayed,2026-03-31 02:00:00,East Route,1
SHP01395,ORD01395,Reading Glasses,23,Plant_A,Delhi_WH,SUP15,2026-03-31 03:00:00,2026-04-01 03:00:00,2026-04-02 03:00:00,4,Delivered,2026-03-31 03:00:00,North Route,0
SHP01396,ORD01396,Prescription Lens,146,Plant_B,Delhi_WH,SUP11,2026-03-31 04:00:00,2026-04-01 04:00:00,2026-04-02 04:00:00,6,Delivered,2026-03-31 04:00:00,South Route,1
SHP01397,ORD01397,Optical Frame,131,Plant_A,Bangalore_WH,SUP14,2026-03-31 05:00:00,2026-04-01 05:00:00,2026-04-02 05:00:00,5,Delayed,2026-03-31 05:00:00,West Route,1
SHP01398,ORD01398,Contact Lens,183,Plant_B,Delhi_WH,SUP12,2026-03-31 06:00:00,2026-04-01 06:00:00,2026-04-02 06:00:00,4,Delivered,2026-03-31 06:00:00,East Route,1
SHP01399,ORD01399,Optical Frame,14,Plant_A,Delhi_WH,SUP12,2026-03-31 07:00:00,2026-04-01 07:00:00,2026-04-02 07:00:00,6,Delivered,2026-03-31 07:00:00,South Route,1
SHP01400,ORD01400,Reading Glasses,69,Plant_A,Delhi_WH,SUP11,2026-03-31 08:00:00,2026-04-01 08:00:00,2026-04-02 08:00:00,1,Delivered,2026-03-31 08:00:00,North Route,1
SHP01401,ORD01401,Contact Lens,72,Plant_A,Mumbai_WH,SUP10,2026-03-31 09:00:00,2026-04-01 09:00:00,2026-04-02 09:00:00,5,Delivered,2026-03-31 09:00:00,North Route,0
SHP01402,ORD01402,Optical Frame,56,Plant_B,Bangalore_WH,SUP10,2026-03-31 10:00:00,2026-04-01 10:00:00,2026-04-02 10:00:00,4,Delivered,2026-03-31 10:00:00,East Route,1
SHP01403,ORD01403,Optical Frame,12,Plant_A,Delhi_WH,SUP16,2026-03-31 11:00:00,2026-04-01 11:00:00,2026-04-02 11:00:00,6,Delivered,2026-03-31 11:00:00,South Route,1
