production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes,line_id,shift,units_produced,efficiency
PROD00986,2026-04-11 02:00:00,Plant_B,Reading Glasses,418,Assembly_M3,43.08,320.18,37,Line_1,Day,262,0.85
PROD00987,2026-04-11 03:00:00,Plant_B,Contact Lens,359,Grinding_M1,29.33,346.52,24,Line_1,Day,446,0.81
PROD00988,2026-04-11 04:00:00,Plant_B,Optical Frame,154,Coating_M2,71.28,292.09,44,Line_1,Night,252,0.71
PROD00989,2026-04-11 05:00:00,Plant_A,Prescription Lens,378,Coating_M2,39.9,237.06,22,Line_1,Night,337,0.89
PROD00990,2026-04-11 06:00:00,Plant_B,Prescription Lens,202,Coating_M2,64.5,196.18,1,Line_1,Day,277,0.84
PROD00991,2026-04-11 07:00:00,Plant_A,Contact Lens,221,Grinding_M1,56.49,379.19,18,Line_1,Night,242,0.73
PROD00992,2026-04-11 08:00:00,Plant_A,Sunglasses,365,Assembly_M3,26.22,207.97,37,Line_1,Day,335,0.98
PROD00993,2026-04-11 09:00:00,Plant_A,Prescription Lens,124,Assembly_M3,78.2,195.06,48,Line_2,Day,499,0.81
PROD00994,2026-04-11 10:00:00,Plant_B,Sunglasses,152,Grinding_M1,35.37,376.71,26,Line_2,Day,160,0.91
PROD00995,2026-04-11 11:00:00,Plant_B,Prescription Lens,446,Assembly_M3,46.41,257.3,29,Line_2,Day,368,0.82
PROD00996,2026-04-11 12:00:00,Plant_B,Reading Glasses,444,Grinding_M1,79.2,444.36,46,Line_2,Night,197,0.82
PROD00997,2026-04-11 13:00:00,Plant_B,Sunglasses,243,Assembly_M3,68.71,177.78,29,Line_1,Day,327,0.99
PROD00998,2026-04-11 14:00:00,Plant_B,Prescription Lens,241,Coating_M2,55.72,457.44,19,Line_1,Day,261,0.71
PROD00999,2026-04-11 15:00:00,Plant_A,Sunglasses,428,Grinding_M1,49.64,247.41,54,Line_2,Night,104,0.9
PROD01000,2026-04-11 16:00:00,Plant_A,Prescription Lens,450,Assembly_M3,28.75,258.08,7,Line_1,Day,395,0.86
PROD01001,2026-04-11 17:00:00,Plant_A,Reading Glasses,215,Coating_M2,25.23,360.41,26,Line_2,Night,347,0.95
PROD01002,2026-04-11 18:00:00,Plant_B,Sunglasses,367,Coating_M2,63.4,119.89,0,Line_2,Day,285,1.0
PROD01003,2026-04-11 19:00:00,Plant_A,Optical Frame,318,Grinding_M1,23.96,273.92,59,Line_2,Day,147,0.77
PROD01004,2026-04-11 20:00:00,Plant_A,Sunglasses,192,Coating_M2,62.56,355.02,49,Line_2,Night,331,0.81
PROD01005,2026-04-11 21:00:00,Plant_A,Prescription Lens,176,Grinding_M1,77.84,356.17,20,Line_1,Day,213,0.97
PROD01006,2026-04-11 22:00:00,Plant_A,Sunglasses,223,Assembly_M3,47.46,303.99,34,Line_1,Day,422,0.89
PROD01007,2026-04-11 23:00:00,Plant_A,Contact Lens,371,Grinding_M1,62.15,221.22,9,Line_1,Night,161,0.75
PROD01008,2026-04-12 00:00:00,Plant_A,Sunglasses,214,Assembly_M3,70.71,182.12,49,Line_2,Day,382,0.73
PROD01009,2026-04-12 01:00:00,Plant_A,Prescription Lens,133,Coating_M2,63.72,134.74,6,Line_1,Night,429,0.77
PROD01010,2026-04-12 02:00:00,Plant_A,Sunglasses,339,Assembly_M3,50.07,182.64,3,Line_1,Day,409,0.92
PROD01011,2026-04-12 03:00:00,Plant_B,Sunglasses,360,Assembly_M3,29.55,464.49,50,Line_2,Day,487,0.84
PROD01012,2026-04-12 04:00:00,Plant_A,Prescription Lens,452,Coating_M2,57.49,408.82,8,Line_1,Night,255,0.84
PROD01013,2026-04-12 05:00:00,Plant_B,Optical Frame,343,Grinding_M1,75.26,332.79,32,Line_1,Day,387,0.72
PROD01014,2026-04-12 06:00:00,Plant_A,Prescription Lens,366,Assembly_M3,26.24,172.51,20,Line_2,Night,175,0.75
PROD01015,2026-04-12 07:00:00,Plant_B,Reading Glasses,119,Grinding_M1,21.72,184.37,33,Line_2,Night,388,0.71
PROD01016,2026-04-12 08:00:00,Plant_A,Reading Glasses,263,Assembly_M3,34.46,363.55,3,Line_2,Day,300,0.98
PROD01017,2026-04-12 09:00:00,Plant_B,Contact Lens,246,Assembly_M3,40.39,421.03,59,Line_2,Night,179,0.81
PROD01018,2026-04-12 10:00:00,Plant_B,Optical Frame,358,Coating_M2,76.99,261.54,17,Line_2,Night,313,0.71
PROD01019,2026-04-12 11:00:00,Plant_A,Contact Lens,324,Grinding_M1,32.43,236.91,11,Line_2,Night,379,0.96
PROD01020,2026-04-12 12:00:00,Plant_A,Reading Glasses,189,Assembly_M3,36.63,299.38,9,Line_1,Day,277,0.78
PROD01021,2026-04-12 13:00:00,Plant_B,Sunglasses,114,Grinding_M1,57.23,229.05,23,Line_1,Night,394,0.85
PROD01022,2026-04-12 14:00:00,Plant_A,Reading Glasses,404,Coating_M2,27.43,355.91,49,Line_1,Night,386,0.76
PROD01023,2026-04-12 15:00:00,Plant_B,Prescription Lens,279,Coating_M2,39.67,379.58,4,Line_2,Day,144,0.93
PROD01024,2026-04-12 16:00:00,Plant_A,Sunglasses,175,Grinding_M1,67.52,462.43,20,Line_1,Night,245,0.75
PROD01025,2026-04-12 17:00:00,Plant_A,Reading Glasses,122,Grinding_M1,57.59,330.66,24,Line_2,Night,431,0.9
PROD01026,2026-04-12 18:00:00,Plant_A,Optical Frame,382,Grinding_M1,51.45,269.16,4,Line_2,Day,423,0.84
PROD01027,2026-04-12 19:00:00,Plant_A,Reading Glasses,144,Assembly_M3,23.05,288.57,59,Line_1,Day,467,0.79
PROD01028,2026-04-12 20:00:00,Plant_B,Contact Lens,254,Assembly_M3,26.63,255.41,57,Line_1,Night,197,0.82
PROD01029,2026-04-12 21:00:00,Plant_A,Optical Frame,146,Grinding_M1,28.46,420.15,41,Line_2,Day,105,0.76
PROD01030,2026-04-12 22:00:00,Plant_A,Optical Frame,497,Grinding_M1,57.67,398.98,6,Line_1,Day,400,0.93
PROD01031,2026-04-12 23:00:00,Plant_B,Sunglasses,437,Assembly_M3,64.5,337.16,55,Line_1,Day,156,0.87
PROD01032,2026-04-13 00:00:00,Plant_B,Contact Lens,372,Assembly_M3,61.61,465.77,22,Line_1,Night,265,0.96
PROD01033,2026-04-13 01:00:00,Plant_A,Sunglasses,311,Assembly_M3,38.91,431.98,19,Line_1,Day,141,0.77
PROD01034,2026-04-13 02:00:00,Plant_B,Optical Frame,403,Coating_M2,63.92,443.75,20,Line_2,Night,270,0.81
PROD01035,2026-04-13 03:00:00,Plant_A,Optical Frame,230,Grinding_M1,30.15,119.9,40,Line_2,Night,405,0.97
PROD01036,2026-04-13 04:00:00,Plant_B,Reading Glasses,439,Assembly_M3,54.85,232.55,1,Line_2,Night,474,0.97
PROD01037,2026-04-13 05:00:00,Plant_A,Reading Glasses,450,Coating_M2,45.22,397.25,22,Line_2,Day,116,0.8
PROD01038,2026-04-13 06:00:00,Plant_B,Contact Lens,210,Coating_M2,25.9,319.43,5,Line_2,Night,234,0.78
PROD01039,2026-04-13 07:00:00,Plant_B,Sunglasses,378,Assembly_M3,55.45,211.84,27,Line_2,Night,487,0.78
PROD01040,2026-04-13 08:00:00,Plant_B,Sunglasses,319,Grinding_M1,57.4,311.07,36,Line_1,Night,492,0.98
PROD01041,2026-04-13 09:00:00,Plant_B,Reading Glasses,431,Grinding_M1,40.7,466.21,40,Line_1,Day,218,0.92
PROD01042,2026-04-13 10:00:00,Plant_B,Contact Lens,271,Coating_M2,30.4,247.29,24,Line_1,Day,407,0.89
PROD01043,2026-04-13 11:00:00,Plant_B,Contact Lens,165,Assembly_M3,28.51,261.75,57,Line_2,Night,136,0.8
PROD01044,2026-04-13 12:00:00,Plant_A,Sunglasses,314,Grinding_M1,32.62,241.52,56,Line_2,Day,279,0.78
PROD01045,2026-04-13 13:00:00,Plant_B,Sunglasses,344,Coating_M2,58.08,143.68,5,Line_1,Day,351,0.84
PROD01046,2026-04-13 14:00:00,Plant_B,Prescription Lens,462,Grinding_M1,48.97,414.92,14,Line_2,Day,275,0.82
PROD01047,2026-04-13 15:00:00,Plant_A,Prescription Lens,401,Coating_M2,76.88,154.47,1,Line_2,Day,197,0.78
PROD01048,2026-04-13 16:00:00,Plant_B,Optical Frame,493,Grinding_M1,26.23,358.16,15,Line_1,Day,440,0.73
PROD01049,2026-04-13 17:00:00,Plant_A,Optical Frame,313,Coating_M2,34.13,476.99,36,Line_1,Night,447,0.89
PROD01050,2026-04-13 18:00:00,Plant_A,Prescription Lens,260,Coating_M2,46.42,436.71,34,Line_1,Night,171,0.93
PROD01051,2026-04-13 19:00:00,Plant_B,Reading Glasses,338,Coating_M2,43.82,241.16,29,Line_2,Day,139,0.85
PROD01052,2026-04-13 20:00:00,Plant_A,Sunglasses,166,Grinding_M1,28.5,246.72,42,Line_1,Day,394,0.9
PROD01053,2026-04-13 21:00:00,Plant_A,Contact Lens,372,Assembly_M3,67.61,250.07,8,Line_1,Night,310,0.93
PROD01054,2026-04-13 22:00:00,Plant_B,Prescription Lens,487,Coating_M2,67.25,303.49,27,Line_2,Day,209,0.8
PROD01055,2026-04-13 23:00:00,Plant_A,Prescription Lens,493,Assembly_M3,47.26,277.95,25,Line_1,Day,393,0.88
PROD01056,2026-04-14 00:00:00,Plant_A,Optical Frame,408,Grinding_M1,27.09,434.59,49,Line_1,Day,370,0.97
PROD01057,2026-04-14 01:00:00,Plant_A,Optical Frame,333,Coating_M2,79.93,389.86,53,Line_2,Day,438,0.96
PROD01058,2026-04-14 02:00:00,Plant_B,Optical Frame,174,Coating_M2,30.75,124.33,25,Line_2,Day,349,0.94
PROD01059,2026-04-14 03:00:00,Plant_B,Optical Frame,434,Grinding_M1,46.33,432.39,31,Line_1,Day,428,0.97
PROD01060,2026-04-14 04:00:00,Plant_A,Prescription Lens,293,Assembly_M3,69.03,124.96,40,Line_2,Day,408,0.75
PROD01061,2026-04-14 05:00:00,Plant_A,Prescription Lens,343,Grinding_M1,68.32,121.13,23,Line_1,Day,165,0.79
PROD01062,2026-04-14 06:00:00,Plant_A,Reading Glasses,236,Coating_M2,50.49,269.54,22,Line_2,Day,186,0.83
PROD01063,2026-04-14 07:00:00,Plant_B,Optical Frame,466,Coating_M2,35.3,463.0,0,Line_2,Night,264,0.83
PROD01064,2026-04-14 08:00:00,Plant_B,Contact Lens,347,Assembly_M3,73.11,119.35,49,Line_2,Day,130,0.91
PROD01065,2026-04-14 09:00:00,Plant_A,Reading Glasses,299,Coating_M2,34.63,418.71,30,Line_2,Day,376,0.77
PROD01066,2026-04-14 10:00:00,Plant_B,Contact Lens,392,Assembly_M3,34.59,383.73,20,Line_1,Night,492,0.8
PROD01067,2026-04-14 11:00:00,Plant_B,Optical Frame,122,Coating_M2,43.94,449.66,19,Line_2,Night,130,0.91
PROD01068,2026-04-14 12:00:00,Plant_A,Reading Glasses,169,Grinding_M1,59.38,243.23,1,Line_1,Day,246,0.91
PROD01069,2026-04-14 13:00:00,Plant_B,Sunglasses,436,Assembly_M3,60.12,435.63,46,Line_2,Day,449,0.77
PROD01070,2026-04-14 14:00:00,Plant_B,Contact Lens,399,Grinding_M1,46.98,367.78,32,Line_1,Night,191,0.91
PROD01071,2026-04-14 15:00:00,Plant_A,Reading Glasses,291,Coating_M2,26.01,390.76,41,Line_1,Night,120,0.78
PROD01072,2026-04-14 16:00:00,Plant_A,Sunglasses,116,Coating_M2,23.78,187.07,4,Line_2,Day,427,0.84
PROD01073,2026-04-14 17:00:00,Plant_A,Contact Lens,375,Coating_M2,77.11,128.18,33,Line_2,Day,227,0.81
PROD01074,2026-04-14 18:00:00,Plant_B,Reading Glasses,186,Coating_M2,29.77,220.32,42,Line_2,Day,207,0.97
PROD01075,2026-04-14 19:00:00,Plant_B,Contact Lens,186,Coating_M2,65.01,271.8,17,Line_1,Day,147,0.96
PROD01076,2026-04-14 20:00:00,Plant_B,Reading Glasses,345,Grinding_M1,64.1,103.99,44,Line_2,Day,348,0.93
PROD01077,2026-04-14 21:00:00,Plant_B,Sunglasses,224,Coating_M2,39.9,222.03,38,Line_2,Night,417,0.78
PROD01078,2026-04-14 22:00:00,Plant_A,Prescription Lens,277,Coating_M2,63.03,409.4,21,Line_1,Day,223,0.88
PROD01079,2026-04-14 23:00:00,Plant_B,Prescription Lens,480,Assembly_M3,28.63,455.49,19,Line_2,Day,134,0.9
PROD01080,2026-04-15 00:00:00,Plant_A,Contact Lens,101,Grinding_M1,44.65,347.61,49,Line_1,Day,280,0.72
PROD01081,2026-04-15 01:00:00,Plant_B,Contact Lens,287,Grinding_M1,63.92,224.01,53,Line_1,Night,229,0.75
PROD01082,2026-04-15 02:00:00,Plant_A,Reading Glasses,172,Assembly_M3,27.46,424.37,14,Line_1,Day,230,0.87
PROD01083,2026-04-15 03:00:00,Plant_B,Reading Glasses,216,Grinding_M1,69.4,102.49,34,Line_2,Night,350,0.71
PROD01084,2026-04-15 04:00:00,Plant_A,Sunglasses,187,Coating_M2,69.7,420.65,20,Line_2,Night,238,0.94
PROD01085,2026-04-15 05:00:00,Plant_A,Optical Frame,287,Grinding_M1,21.26,130.36,28,Line_2,Night,246,0.81
PROD01086,2026-04-15 06:00:00,Plant_A,Reading Glasses,112,Assembly_M3,61.25,280.65,32,Line_2,Day,217,0.83
PROD01087,2026-04-15 07:00:00,Plant_B,Reading Glasses,138,Grinding_M1,50.73,369.06,22,Line_2,Day,135,0.85
PROD01088,2026-04-15 08:00:00,Plant_A,Prescription Lens,185,Assembly_M3,26.19,191.87,53,Line_2,Night,179,0.92
PROD01089,2026-04-15 09:00:00,Plant_B,Contact Lens,261,Coating_M2,37.36,358.33,7,Line_2,Night,343,0.87
PROD01090,2026-04-15 10:00:00,Plant_B,Optical Frame,136,Grinding_M1,39.01,204.71,45,Line_1,Day,433,0.95
PROD01091,2026-04-15 11:00:00,Plant_B,Prescription Lens,239,Grinding_M1,69.12,169.49,13,Line_2,Day,214,0.97
PROD01092,2026-04-15 12:00:00,Plant_A,Contact Lens,448,Coating_M2,34.88,171.18,22,Line_1,Day,350,0.89
PROD01093,2026-04-15 13:00:00,Plant_B,Contact Lens,123,Assembly_M3,28.36,253.6,42,Line_2,Day,401,0.71
PROD01094,2026-04-15 14:00:00,Plant_A,Reading Glasses,395,Coating_M2,35.69,107.88,26,Line_2,Day,131,0.99
PROD01095,2026-04-15 15:00:00,Plant_B,Sunglasses,391,Assembly_M3,28.77,199.37,38,Line_2,Day,277,0.94
PROD01096,2026-04-15 16:00:00,Plant_B,Sunglasses,228,Grinding_M1,23.0,139.27,37,Line_1,Night,389,0.87
PROD01097,2026-04-15 17:00:00,Plant_B,Optical Frame,150,Grinding_M1,47.87,383.36,57,Line_1,Day,354,0.99
PROD01098,2026-04-15 18:00:00,Plant_A,Reading Glasses,315,Grinding_M1,22.73,356.41,20,Line_2,Day,167,0.91
PROD01099,2026-04-15 19:00:00,Plant_A,Contact Lens,445,Coating_M2,30.3,319.51,34,Line_1,Day,376,0.98
PROD01100,2026-04-15 20:00:00,Plant_B,Contact Lens,463,Grinding_M1,70.04,334.6,15,Line_1,Night,479,0.76
PROD01101,2026-04-15 21:00:00,Plant_B,Contact Lens,312,Grinding_M1,58.82,456.01,34,Line_1,Day,431,0.78
PROD01102,2026-04-15 22:00:00,Plant_B,Reading Glasses,352,Grinding_M1,27.73,461.82,3,Line_2,Night,341,0.78
PROD01103,2026-04-15 23:00:00,Plant_A,Optical Frame,382,Coating_M2,71.69,488.4,22,Line_1,Day,144,0.88
PROD01104,2026-04-16 00:00:00,Plant_A,Prescription Lens,341,Assembly_M3,62.81,394.53,55,Line_2,Night,433,0.89
PROD01105,2026-04-16 01:00:00,Plant_A,Optical Frame,236,Assembly_M3,21.91,128.66,1,Line_1,Night,278,0.7
PROD01106,2026-04-16 02:00:00,Plant_A,Contact Lens,306,Grinding_M1,33.18,147.96,42,Line_1,Night,492,0.72
PROD01107,2026-04-16 03:00:00,Plant_A,Sunglasses,295,Coating_M2,60.99,205.89,5,Line_2,Night,393,0.97
PROD01108,2026-04-16 04:00:00,Plant_A,Reading Glasses,499,Grinding_M1,31.95,385.16,49,Line_2,Night,128,0.82
PROD01109,2026-04-16 05:00:00,Plant_B,Reading Glasses,274,Grinding_M1,25.16,377.8,4,Line_1,Night,400,0.76
PROD01110,2026-04-16 06:00:00,Plant_B,Sunglasses,437,Coating_M2,35.11,240.55,51,Line_2,Day,131,0.86
PROD01111,2026-04-16 07:00:00,Plant_A,Optical Frame,485,Coating_M2,38.45,475.54,9,Line_2,Day,197,0.7
PROD01112,2026-04-16 08:00:00,Plant_A,Contact Lens,181,Assembly_M3,41.76,336.51,22,Line_2,Night,440,0.85
PROD01113,2026-04-16 09:00:00,Plant_A,Optical Frame,167,Coating_M2,79.61,125.73,9,Line_1,Night,377,0.95
PROD01114,2026-04-16 10:00:00,Plant_A,Prescription Lens,431,Coating_M2,20.81,104.18,56,Line_1,Day,207,0.78
PROD01115,2026-04-16 11:00:00,Plant_A,Optical Frame,362,Assembly_M3,53.9,288.91,18,Line_2,Night,189,0.81
PROD01116,2026-04-16 12:00:00,Plant_A,Contact Lens,396,Grinding_M1,71.81,138.57,11,Line_2,Day,263,0.87
PROD01117,2026-04-16 13:00:00,Plant_B,Prescription Lens,307,Grinding_M1,21.21,400.49,6,Line_1,Day,105,0.84
PROD01118,2026-04-16 14:00:00,Plant_A,Prescription Lens,168,Grinding_M1,70.17,263.71,36,Line_2,Day,412,0.7
PROD01119,2026-04-16 15:00:00,Plant_B,Prescription Lens,363,Coating_M2,71.44,498.1,11,Line_2,Night,124,0.71
PROD01120,2026-04-16 16:00:00,Plant_B,Prescription Lens,492,Coating_M2,32.32,321.49,20,Line_2,Day,246,0.85
PROD01121,2026-04-16 17:00:00,Plant_B,Reading Glasses,454,Grinding_M1,58.83,373.51,3,Line_2,Night,485,0.75
PROD01122,2026-04-16 18:00:00,Plant_A,Prescription Lens,279,Assembly_M3,74.66,483.28,18,Line_1,Night,285,0.82
PROD01123,2026-04-16 19:00:00,Plant_A,Reading Glasses,151,Coating_M2,33.42,270.83,53,Line_1,Night,346,0.83
PROD01124,2026-04-16 20:00:00,Plant_A,Sunglasses,224,Assembly_M3,27.95,441.21,57,Line_1,Night,237,0.93
PROD01125,2026-04-16 21:00:00,Plant_B,Contact Lens,472,Assembly_M3,78.19,251.94,6,Line_1,Day,407,0.83
PROD01126,2026-04-16 22:00:00,Plant_A,Optical Frame,294,Grinding_M1,25.8,320.71,7,Line_1,Day,443,0.86
PROD01127,2026-04-16 23:00:00,Plant_B,Sunglasses,120,Grinding_M1,56.13,320.14,24,Line_2,Night,128,0.7
PROD01128,2026-04-17 00:00:00,Plant_B,Sunglasses,368,Coating_M2,57.86,305.94,5,Line_2,Night,417,0.74
PROD01129,2026-04-17 01:00:00,Plant_A,Optical Frame,375,Coating_M2,32.42,311.91,19,Line_2,Night,464,0.9
PROD01130,2026-04-17 02:00:00,Plant_B,Prescription Lens,129,Grinding_M1,33.03,337.89,58,Line_2,Day,342,0.85
PROD01131,2026-04-17 03:00:00,Plant_A,Prescription Lens,222,Assembly_M3,79.07,333.71,49,Line_2,Day,183,0.73
PROD01132,2026-04-17 04:00:00,Plant_A,Prescription Lens,112,Grinding_M1,23.51,428.84,32,Line_1,Night,164,0.95
PROD01133,2026-04-17 05:00:00,Plant_A,Sunglasses,444,Coating_M2,77.2,443.43,59,Line_2,Night,104,0.8
PROD01134,2026-04-17 06:00:00,Plant_A,Contact Lens,428,Grinding_M1,65.46,351.49,32,Line_1,Night,113,0.8
PROD01135,2026-04-17 07:00:00,Plant_A,Reading Glasses,245,Coating_M2,66.74,462.09,44,Line_1,Day,496,0.82
PROD01136,2026-04-17 08:00:00,Plant_A,Sunglasses,390,Assembly_M3,57.38,366.07,41,Line_2,Day,168,0.94
PROD01137,2026-04-17 09:00:00,Plant_B,Reading Glasses,397,Assembly_M3,71.64,118.12,59,Line_2,Day,202,0.87
PROD01138,2026-04-17 10:00:00,Plant_B,Optical Frame,478,Grinding_M1,33.67,251.67,37,Line_1,Day,459,0.82
PROD01139,2026-04-17 11:00:00,Plant_B,Reading Glasses,234,Coating_M2,25.35,358.22,20,Line_1,Night,263,0.71
PROD01140,2026-04-17 12:00:00,Plant_A,Optical Frame,446,Assembly_M3,27.6,198.18,52,Line_1,Day,255,0.77
PROD01141,2026-04-17 13:00:00,Plant_A,Reading Glasses,146,Assembly_M3,30.14,197.82,4,Line_2,Night,304,0.72
PROD01142,2026-04-17 14:00:00,Plant_A,Sunglasses,333,Assembly_M3,66.78,183.38,30,Line_2,Night,331,0.77
PROD01143,2026-04-17 15:00:00,Plant_A,Contact Lens,171,Grinding_M1,65.73,437.66,10,Line_1,Day,114,0.97
PROD01144,2026-04-17 16:00:00,Plant_B,Reading Glasses,393,Coating_M2,54.03,498.27,51,Line_2,Day,374,0.85
PROD01145,2026-04-17 17:00:00,Plant_B,Prescription Lens,165,Coating_M2,28.49,448.38,32,Line_2,Day,249,0.93
PROD01146,2026-04-17 18:00:00,Plant_A,Contact Lens,120,Coating_M2,36.61,465.45,53,Line_1,Night,387,0.75
PROD01147,2026-04-17 19:00:00,Plant_A,Reading Glasses,393,Coating_M2,45.73,388.14,47,Line_1,Day,489,0.94
PROD01148,2026-04-17 20:00:00,Plant_B,Reading Glasses,408,Assembly_M3,25.77,386.09,39,Line_2,Night,470,0.97
PROD01149,2026-04-17 21:00:00,Plant_A,Reading Glasses,356,Coating_M2,77.52,440.65,38,Line_1,Night,476,0.98
PROD01150,2026-04-17 22:00:00,Plant_B,Sunglasses,482,Grinding_M1,26.95,323.03,34,Line_1,Day,145,0.78
PROD01151,2026-04-17 23:00:00,Plant_B,Prescription Lens,162,Assembly_M3,61.21,377.55,15,Line_2,Day,424,0.85
PROD01152,2026-04-18 00:00:00,Plant_A,Sunglasses,259,Assembly_M3,74.62,345.17,22,Line_2,Night,106,0.83
PROD01153,2026-04-18 01:00:00,Plant_B,Reading Glasses,386,Assembly_M3,65.36,456.84,33,Line_1,Day,463,0.96
PROD01154,2026-04-18 02:00:00,Plant_B,Prescription Lens,410,Assembly_M3,23.02,465.78,34,Line_2,Day,402,0.94
PROD01155,2026-04-18 03:00:00,Plant_B,Sunglasses,298,Assembly_M3,23.91,499.03,38,Line_1,Night,212,0.96
PROD01156,2026-04-18 04:00:00,Plant_B,Sunglasses,447,Grinding_M1,40.12,413.88,27,Line_1,Night,451,0.73
PROD01157,2026-04-18 05:00:00,Plant_B,Reading Glasses,377,Grinding_M1,66.03,451.85,23,Line_2,Day,437,0.78
PROD01158,2026-04-18 06:00:00,Plant_B,Sunglasses,179,Coating_M2,40.23,346.82,13,Line_2,Day,246,0.83
PROD01159,2026-04-18 07:00:00,Plant_B,Optical Frame,416,Grinding_M1,79.12,178.76,46,Line_1,Day,432,0.92
PROD01160,2026-04-18 08:00:00,Plant_B,Contact Lens,474,Coating_M2,69.12,116.65,8,Line_1,Day,436,0.77
PROD01161,2026-04-18 09:00:00,Plant_A,Prescription Lens,107,Assembly_M3,50.91,280.75,30,Line_1,Night,251,0.7
PROD01162,2026-04-18 10:00:00,Plant_A,Optical Frame,474,Assembly_M3,34.0,153.0,24,Line_1,Day,203,0.75
PROD01163,2026-04-18 11:00:00,Plant_A,Optical Frame,177,Coating_M2,28.66,204.66,41,Line_1,Night,482,0.98
PROD01164,2026-04-18 12:00:00,Plant_A,Prescription Lens,414,Coating_M2,33.28,432.82,38,Line_1,Day,263,0.88
PROD01165,2026-04-18 13:00:00,Plant_B,Optical Frame,412,Assembly_M3,25.64,351.9,12,Line_1,Night,477,0.91
PROD01166,2026-04-18 14:00:00,Plant_A,Sunglasses,313,Assembly_M3,58.54,451.41,59,Line_2,Day,216,0.78
PROD01167,2026-04-18 15:00:00,Plant_A,Prescription Lens,158,Assembly_M3,42.78,365.2,49,Line_1,Day,401,0.75
PROD01168,2026-04-18 16:00:00,Plant_B,Reading Glasses,202,Assembly_M3,29.84,313.8,12,Line_2,Day,263,0.73
PROD01169,2026-04-18 17:00:00,Plant_A,Contact Lens,168,Grinding_M1,24.85,398.23,47,Line_1,Night,416,0.71
PROD01170,2026-04-18 18:00:00,Plant_A,Prescription Lens,447,Assembly_M3,50.2,488.28,27,Line_1,Day,480,0.96
PROD01171,2026-04-18 19:00:00,Plant_A,Reading Glasses,226,Coating_M2,54.43,423.21,9,Line_2,Day,285,0.93
PROD01172,2026-04-18 20:00:00,Plant_A,Sunglasses,471,Grinding_M1,20.93,349.39,1,Line_1,Day,421,0.89
PROD01173,2026-04-18 21:00:00,Plant_A,Prescription Lens,319,Grinding_M1,29.35,271.9,58,Line_1,Day,172,0.99
PROD01174,2026-04-18 22:00:00,Plant_A,Reading Glasses,259,Assembly_M3,26.62,123.04,59,Line_2,Night,132,0.94
PROD01175,2026-04-18 23:00:00,Plant_A,Sunglasses,173,Assembly_M3,52.6,202.05,13,Line_2,Day,307,0.96
PROD01176,2026-04-19 00:00:00,Plant_A,Sunglasses,141,Grinding_M1,34.48,381.65,15,Line_2,Day,239,0.76
PROD01177,2026-04-19 01:00:00,Plant_A,Sunglasses,485,Coating_M2,76.73,177.68,17,Line_1,Day,220,0.84
PROD01178,2026-04-19 02:00:00,Plant_B,Sunglasses,343,Grinding_M1,69.9,295.35,29,Line_2,Night,358,0.83
PROD01179,2026-04-19 03:00:00,Plant_B,Optical Frame,406,Assembly_M3,40.88,124.16,49,Line_2,Day,250,0.92
PROD01180,2026-04-19 04:00:00,Plant_A,Prescription Lens,402,Assembly_M3,48.83,151.74,36,Line_1,Night,380,0.82
PROD01181,2026-04-19 05:00:00,Plant_A,Optical Frame,493,Coating_M2,21.1,413.33,47,Line_2,Night,244,0.91
PROD01182,2026-04-19 06:00:00,Plant_B,Reading Glasses,456,Grinding_M1,78.8,127.21,27,Line_1,Day,322,0.97
PROD01183,2026-04-19 07:00:00,Plant_A,Optical Frame,411,Assembly_M3,55.09,463.12,8,Line_1,Day,157,0.79
PROD01184,2026-04-19 08:00:00,Plant_B,Reading Glasses,367,Coating_M2,74.31,305.02,20,Line_1,Day,300,0.7
PROD01185,2026-04-19 09:00:00,Plant_B,Optical Frame,335,Coating_M2,69.03,185.98,41,Line_2,Night,430,0.99
PROD01186,2026-04-19 10:00:00,Plant_B,Prescription Lens,466,Coating_M2,77.39,212.5,30,Line_1,Day,452,0.98
PROD01187,2026-04-19 11:00:00,Plant_B,Prescription Lens,465,Grinding_M1,27.59,184.36,38,Line_2,Night,314,0.92
PROD01188,2026-04-19 12:00:00,Plant_B,Prescription Lens,129,Coating_M2,51.18,382.44,11,Line_2,Day,429,0.86
PROD01189,2026-04-19 13:00:00,Plant_A,Reading Glasses,242,Coating_M2,54.28,145.77,38,Line_2,Night,341,0.88
PROD01190,2026-04-19 14:00:00,Plant_A,Prescription Lens,466,Coating_M2,51.06,289.51,18,Line_1,Day,111,0.83
PROD01191,2026-04-19 15:00:00,Plant_A,Reading Glasses,259,Grinding_M1,59.02,184.72,30,Line_1,Night,370,0.9
PROD01192,2026-04-19 16:00:00,Plant_A,Optical Frame,407,Assembly_M3,41.74,244.79,57,Line_2,Night,189,0.7
PROD01193,2026-04-19 17:00:00,Plant_A,Prescription Lens,480,Grinding_M1,62.66,495.93,18,Line_2,Day,440,1.0
PROD01194,2026-04-19 18:00:00,Plant_B,Sunglasses,380,Assembly_M3,64.46,101.42,48,Line_1,Day,302,0.97
PROD01195,2026-04-19 19:00:00,Plant_A,Optical Frame,239,Grinding_M1,28.02,293.6,42,Line_2,Night,238,0.76
